year,round,from_country_id,to_country_id,from_country,to_country,total_points,tele_points,jury_points
1961,final,it,ch,Italy,Switzerland,2,,
1961,final,it,fr,Italy,France,0,,
1961,final,it,dk,Italy,Denmark,0,,
1961,final,it,it,Italy,Italy,0,,
1961,final,it,no,Italy,Norway,0,,
1961,final,it,yu,Italy,Yugoslavia,0,,
1961,final,it,es,Italy,Spain,0,,
1961,final,it,mc,Italy,Monaco,0,,
1961,final,it,fi,Italy,Finland,2,,
1961,final,it,nl,Italy,Netherlands,2,,
1961,final,it,de,Italy,Germany,0,,
1961,final,it,se,Italy,Sweden,0,,
1961,final,it,at,Italy,Austria,0,,
1961,final,it,be,Italy,Belgium,0,,
1961,final,lu,lu,Luxembourg,Luxembourg,0,,
1961,final,lu,gb,Luxembourg,United Kingdom,8,,
1961,final,lu,ch,Luxembourg,Switzerland,0,,
1961,final,lu,fr,Luxembourg,France,1,,
1961,final,lu,dk,Luxembourg,Denmark,0,,
1961,final,lu,it,Luxembourg,Italy,0,,
1961,final,lu,no,Luxembourg,Norway,0,,
1961,final,lu,yu,Luxembourg,Yugoslavia,0,,
1961,final,lu,es,Luxembourg,Spain,0,,
1961,final,lu,mc,Luxembourg,Monaco,0,,
1961,final,lu,fi,Luxembourg,Finland,0,,
1961,final,lu,nl,Luxembourg,Netherlands,0,,
1961,final,lu,de,Luxembourg,Germany,0,,
1961,final,lu,se,Luxembourg,Sweden,0,,
1961,final,lu,at,Luxembourg,Austria,0,,
1961,final,lu,be,Luxembourg,Belgium,1,,
1961,final,mc,lu,Monaco,Luxembourg,4,,
1961,final,mc,gb,Monaco,United Kingdom,0,,
1961,final,mc,ch,Monaco,Switzerland,2,,
1961,final,mc,fr,Monaco,France,2,,
1961,final,mc,dk,Monaco,Denmark,0,,
1961,final,mc,it,Monaco,Italy,1,,
1961,final,mc,no,Monaco,Norway,0,,
1961,final,mc,yu,Monaco,Yugoslavia,0,,
1961,final,mc,es,Monaco,Spain,1,,
1961,final,mc,mc,Monaco,Monaco,0,,
1961,final,mc,fi,Monaco,Finland,0,,
1961,final,mc,nl,Monaco,Netherlands,0,,
1961,final,mc,de,Monaco,Germany,0,,
1961,final,mc,se,Monaco,Sweden,0,,
1961,final,mc,at,Monaco,Austria,0,,
1961,final,mc,be,Monaco,Belgium,0,,
1961,final,nl,lu,Netherlands,Luxembourg,1,,
1961,final,nl,gb,Netherlands,United Kingdom,3,,
1961,final,nl,ch,Netherlands,Switzerland,2,,
1961,final,nl,fr,Netherlands,France,0,,
1961,final,nl,dk,Netherlands,Denmark,1,,
1961,final,nl,it,Netherlands,Italy,1,,
1961,final,nl,no,Netherlands,Norway,0,,
1961,final,nl,yu,Netherlands,Yugoslavia,1,,
1961,final,nl,es,Netherlands,Spain,1,,
1961,final,nl,mc,Netherlands,Monaco,0,,
1961,final,nl,fi,Netherlands,Finland,0,,
1961,final,nl,nl,Netherlands,Netherlands,0,,
1961,final,nl,de,Netherlands,Germany,0,,
1961,final,nl,se,Netherlands,Sweden,0,,
1961,final,nl,at,Netherlands,Austria,0,,
1961,final,nl,be,Netherlands,Belgium,0,,
1961,final,no,lu,Norway,Luxembourg,0,,
1961,final,no,gb,Norway,United Kingdom,0,,
1961,final,no,ch,Norway,Switzerland,0,,
1961,final,no,fr,Norway,France,0,,
1961,final,no,dk,Norway,Denmark,8,,
1961,final,no,it,Norway,Italy,0,,
1961,final,no,no,Norway,Norway,0,,
1961,final,no,yu,Norway,Yugoslavia,0,,
1961,final,no,es,Norway,Spain,2,,
1961,final,no,mc,Norway,Monaco,0,,
1961,final,no,fi,Norway,Finland,0,,
1961,final,no,nl,Norway,Netherlands,0,,
1961,final,no,de,Norway,Germany,0,,
1961,final,no,se,Norway,Sweden,0,,
1961,final,no,at,Norway,Austria,0,,
1961,final,no,be,Norway,Belgium,0,,
1961,final,es,lu,Spain,Luxembourg,2,,
1961,final,es,gb,Spain,United Kingdom,3,,
1961,final,es,ch,Spain,Switzerland,1,,
1961,final,es,fr,Spain,France,2,,
1961,final,es,dk,Spain,Denmark,0,,
1961,final,es,it,Spain,Italy,0,,
1961,final,es,no,Spain,Norway,1,,
1961,final,es,yu,Spain,Yugoslavia,0,,
1961,final,es,es,Spain,Spain,0,,
1961,final,es,mc,Spain,Monaco,1,,
1961,final,es,fi,Spain,Finland,0,,
1961,final,es,nl,Spain,Netherlands,0,,
1961,final,es,de,Spain,Germany,0,,
1961,final,es,se,Spain,Sweden,0,,
1961,final,es,at,Spain,Austria,0,,
1961,final,es,be,Spain,Belgium,0,,
1961,final,se,lu,Sweden,Luxembourg,1,,
1961,final,se,gb,Sweden,United Kingdom,0,,
1961,final,se,ch,Sweden,Switzerland,4,,
1961,final,se,fr,Sweden,France,1,,
1961,final,se,dk,Sweden,Denmark,2,,
1961,final,se,it,Sweden,Italy,0,,
1961,final,se,no,Sweden,Norway,0,,
1961,final,se,yu,Sweden,Yugoslavia,0,,
1961,final,se,es,Sweden,Spain,1,,
1961,final,se,mc,Sweden,Monaco,0,,
1961,final,se,fi,Sweden,Finland,0,,
1961,final,se,nl,Sweden,Netherlands,0,,
1961,final,se,de,Sweden,Germany,1,,
1961,final,se,se,Sweden,Sweden,0,,
1961,final,se,at,Sweden,Austria,0,,
1961,final,se,be,Sweden,Belgium,0,,
1961,final,ch,lu,Switzerland,Luxembourg,1,,
1961,final,ch,gb,Switzerland,United Kingdom,7,,
1961,final,ch,ch,Switzerland,Switzerland,0,,
1961,final,ch,fr,Switzerland,France,0,,
1961,final,ch,dk,Switzerland,Denmark,0,,
1961,final,ch,it,Switzerland,Italy,0,,
1961,final,ch,no,Switzerland,Norway,0,,
1961,final,ch,yu,Switzerland,Yugoslavia,1,,
1961,final,ch,es,Switzerland,Spain,0,,
1961,final,ch,mc,Switzerland,Monaco,1,,
1961,final,ch,fi,Switzerland,Finland,0,,
1961,final,ch,nl,Switzerland,Netherlands,0,,
1961,final,ch,de,Switzerland,Germany,0,,
1961,final,ch,se,Switzerland,Sweden,0,,
1961,final,ch,at,Switzerland,Austria,0,,
1961,final,ch,be,Switzerland,Belgium,0,,
1961,final,gb,lu,United Kingdom,Luxembourg,0,,
1961,final,gb,gb,United Kingdom,United Kingdom,0,,
1961,final,gb,ch,United Kingdom,Switzerland,2,,
1961,final,gb,fr,United Kingdom,France,2,,
1961,final,gb,dk,United Kingdom,Denmark,0,,
1961,final,gb,it,United Kingdom,Italy,0,,
1961,final,gb,no,United Kingdom,Norway,0,,
1961,final,gb,yu,United Kingdom,Yugoslavia,1,,
1961,final,gb,es,United Kingdom,Spain,1,,
1961,final,gb,mc,United Kingdom,Monaco,1,,
1961,final,gb,fi,United Kingdom,Finland,2,,
1961,final,gb,nl,United Kingdom,Netherlands,0,,
1961,final,gb,de,United Kingdom,Germany,0,,
1961,final,gb,se,United Kingdom,Sweden,0,,
1961,final,gb,at,United Kingdom,Austria,1,,
1961,final,gb,be,United Kingdom,Belgium,0,,
1961,final,yu,lu,Yugoslavia,Luxembourg,5,,
1961,final,yu,gb,Yugoslavia,United Kingdom,0,,
1961,final,yu,ch,Yugoslavia,Switzerland,1,,
1961,final,yu,fr,Yugoslavia,France,0,,
1961,final,yu,dk,Yugoslavia,Denmark,0,,
1961,final,yu,it,Yugoslavia,Italy,1,,
1961,final,yu,no,Yugoslavia,Norway,1,,
1961,final,yu,yu,Yugoslavia,Yugoslavia,0,,
1961,final,yu,es,Yugoslavia,Spain,0,,
1961,final,yu,mc,Yugoslavia,Monaco,0,,
1961,final,yu,fi,Yugoslavia,Finland,0,,
1961,final,yu,nl,Yugoslavia,Netherlands,2,,
1961,final,yu,de,Yugoslavia,Germany,0,,
1961,final,yu,se,Yugoslavia,Sweden,0,,
1961,final,yu,at,Yugoslavia,Austria,0,,
1961,final,yu,be,Yugoslavia,Belgium,0,,
1962,final,at,fr,Austria,France,2,,
1962,final,at,mc,Austria,Monaco,3,,
1962,final,at,lu,Austria,Luxembourg,1,,
1962,final,at,yu,Austria,Yugoslavia,0,,
1962,final,at,gb,Austria,United Kingdom,0,,
1962,final,at,de,Austria,Germany,0,,
1962,final,at,fi,Austria,Finland,0,,
1962,final,at,se,Austria,Sweden,0,,
1962,final,at,it,Austria,Italy,0,,
1962,final,at,dk,Austria,Denmark,0,,
1962,final,at,no,Austria,Norway,0,,
1962,final,at,ch,Austria,Switzerland,0,,
1962,final,at,be,Austria,Belgium,0,,
1962,final,at,es,Austria,Spain,0,,
1962,final,at,at,Austria,Austria,0,,
1962,final,at,nl,Austria,Netherlands,0,,
1962,final,be,fr,Belgium,France,2,,
1962,final,be,mc,Belgium,Monaco,0,,
1962,final,be,lu,Belgium,Luxembourg,3,,
1962,final,be,yu,Belgium,Yugoslavia,1,,
1962,final,be,gb,Belgium,United Kingdom,0,,
1962,final,be,de,Belgium,Germany,0,,
1962,final,be,fi,Belgium,Finland,0,,
1962,final,be,se,Belgium,Sweden,0,,
1962,final,be,it,Belgium,Italy,0,,
1962,final,be,dk,Belgium,Denmark,0,,
1962,final,be,no,Belgium,Norway,0,,
1962,final,be,ch,Belgium,Switzerland,0,,
1962,final,be,be,Belgium,Belgium,0,,
1962,final,be,es,Belgium,Spain,0,,
1962,final,be,at,Belgium,Austria,0,,
1962,final,be,nl,Belgium,Netherlands,0,,
1962,final,dk,fr,Denmark,France,0,,
1962,final,dk,mc,Denmark,Monaco,0,,
1962,final,dk,lu,Denmark,Luxembourg,0,,
1962,final,dk,yu,Denmark,Yugoslavia,0,,
1962,final,dk,gb,Denmark,United Kingdom,2,,
1962,final,dk,de,Denmark,Germany,1,,
1962,final,dk,fi,Denmark,Finland,0,,
1962,final,dk,se,Denmark,Sweden,3,,
1962,final,dk,it,Denmark,Italy,0,,
1962,final,dk,dk,Denmark,Denmark,0,,
1962,final,dk,no,Denmark,Norway,0,,
1962,final,dk,ch,Denmark,Switzerland,0,,
1962,final,dk,be,Denmark,Belgium,0,,
1962,final,dk,es,Denmark,Spain,0,,
1962,final,dk,at,Denmark,Austria,0,,
1962,final,dk,nl,Denmark,Netherlands,0,,
1962,final,fi,fr,Finland,France,0,,
1962,final,fi,mc,Finland,Monaco,0,,
1962,final,fi,lu,Finland,Luxembourg,0,,
1962,final,fi,yu,Finland,Yugoslavia,1,,
1962,final,fi,gb,Finland,United Kingdom,3,,
1962,final,fi,de,Finland,Germany,2,,
1962,final,fi,fi,Finland,Finland,0,,
1962,final,fi,se,Finland,Sweden,0,,
1962,final,fi,it,Finland,Italy,0,,
1962,final,fi,dk,Finland,Denmark,0,,
1962,final,fi,no,Finland,Norway,0,,
1962,final,fi,ch,Finland,Switzerland,0,,
1962,final,fi,be,Finland,Belgium,0,,
1962,final,fi,es,Finland,Spain,0,,
1962,final,fi,at,Finland,Austria,0,,
1962,final,fi,nl,Finland,Netherlands,0,,
1962,final,fr,fr,France,France,0,,
1962,final,fr,mc,France,Monaco,1,,
1962,final,fr,lu,France,Luxembourg,0,,
1962,final,fr,yu,France,Yugoslavia,3,,
1962,final,fr,gb,France,United Kingdom,0,,
1962,final,fr,de,France,Germany,0,,
1962,final,fr,fi,France,Finland,0,,
1962,final,fr,se,France,Sweden,0,,
1962,final,fr,it,France,Italy,0,,
1962,final,fr,dk,France,Denmark,0,,
1962,final,fr,no,France,Norway,2,,
1962,final,fr,ch,France,Switzerland,0,,
1962,final,fr,be,France,Belgium,0,,
1962,final,fr,es,France,Spain,0,,
1962,final,fr,at,France,Austria,0,,
1962,final,fr,nl,France,Netherlands,0,,
1962,final,de,fr,Germany,France,3,,
1962,final,de,mc,Germany,Monaco,1,,
1962,final,de,lu,Germany,Luxembourg,0,,
1962,final,de,yu,Germany,Yugoslavia,0,,
1962,final,de,gb,Germany,United Kingdom,0,,
1962,final,de,de,Germany,Germany,0,,
1962,final,de,fi,Germany,Finland,0,,
1962,final,de,se,Germany,Sweden,0,,
1962,final,de,it,Germany,Italy,0,,
1962,final,de,dk,Germany,Denmark,0,,
1962,final,de,no,Germany,Norway,0,,
1962,final,de,ch,Germany,Switzerland,2,,
1962,final,de,be,Germany,Belgium,0,,
1962,final,de,es,Germany,Spain,0,,
1962,final,de,at,Germany,Austria,0,,
1962,final,de,nl,Germany,Netherlands,0,,
1962,final,it,fr,Italy,France,2,,
1962,final,it,mc,Italy,Monaco,0,,
1962,final,it,lu,Italy,Luxembourg,0,,
1962,final,it,yu,Italy,Yugoslavia,3,,
1962,final,it,gb,Italy,United Kingdom,0,,
1962,final,it,de,Italy,Germany,0,,
1962,final,it,fi,Italy,Finland,0,,
1962,final,it,se,Italy,Sweden,0,,
1962,final,it,it,Italy,Italy,0,,
1962,final,it,dk,Italy,Denmark,1,,
1962,final,it,no,Italy,Norway,0,,
1962,final,it,ch,Italy,Switzerland,0,,
1962,final,it,be,Italy,Belgium,0,,
1962,final,it,es,Italy,Spain,0,,
1962,final,it,at,Italy,Austria,0,,
1962,final,it,nl,Italy,Netherlands,0,,
1962,final,lu,fr,Luxembourg,France,1,,
1962,final,lu,mc,Luxembourg,Monaco,3,,
1962,final,lu,lu,Luxembourg,Luxembourg,0,,
1962,final,lu,yu,Luxembourg,Yugoslavia,0,,
1962,final,lu,gb,Luxembourg,United Kingdom,0,,
1962,final,lu,de,Luxembourg,Germany,0,,
1962,final,lu,fi,Luxembourg,Finland,0,,
1962,final,lu,se,Luxembourg,Sweden,0,,
1962,final,lu,it,Luxembourg,Italy,2,,
1962,final,lu,dk,Luxembourg,Denmark,0,,
1962,final,lu,no,Luxembourg,Norway,0,,
1962,final,lu,ch,Luxembourg,Switzerland,0,,
1962,final,lu,be,Luxembourg,Belgium,0,,
1962,final,lu,es,Luxembourg,Spain,0,,
1962,final,lu,at,Luxembourg,Austria,0,,
1962,final,lu,nl,Luxembourg,Netherlands,0,,
1962,final,mc,fr,Monaco,France,1,,
1962,final,mc,mc,Monaco,Monaco,0,,
1962,final,mc,lu,Monaco,Luxembourg,3,,
1962,final,mc,yu,Monaco,Yugoslavia,0,,
1962,final,mc,gb,Monaco,United Kingdom,0,,
1962,final,mc,de,Monaco,Germany,2,,
1962,final,mc,fi,Monaco,Finland,0,,
1962,final,mc,se,Monaco,Sweden,0,,
1962,final,mc,it,Monaco,Italy,0,,
1962,final,mc,dk,Monaco,Denmark,0,,
1962,final,mc,no,Monaco,Norway,0,,
1962,final,mc,ch,Monaco,Switzerland,0,,
1962,final,mc,be,Monaco,Belgium,0,,
1962,final,mc,es,Monaco,Spain,0,,
1962,final,mc,at,Monaco,Austria,0,,
1962,final,mc,nl,Monaco,Netherlands,0,,
1962,final,nl,fr,Netherlands,France,0,,
1962,final,nl,mc,Netherlands,Monaco,3,,
1962,final,nl,lu,Netherlands,Luxembourg,0,,
1962,final,nl,yu,Netherlands,Yugoslavia,0,,
1962,final,nl,gb,Netherlands,United Kingdom,0,,
1962,final,nl,de,Netherlands,Germany,2,,
1962,final,nl,fi,Netherlands,Finland,0,,
1962,final,nl,se,Netherlands,Sweden,1,,
1962,final,nl,it,Netherlands,Italy,0,,
1962,final,nl,dk,Netherlands,Denmark,0,,
1962,final,nl,no,Netherlands,Norway,0,,
1962,final,nl,ch,Netherlands,Switzerland,0,,
1962,final,nl,be,Netherlands,Belgium,0,,
1962,final,nl,es,Netherlands,Spain,0,,
1962,final,nl,at,Netherlands,Austria,0,,
1962,final,nl,nl,Netherlands,Netherlands,0,,
1962,final,no,fr,Norway,France,3,,
1962,final,no,mc,Norway,Monaco,2,,
1962,final,no,lu,Norway,Luxembourg,0,,
1962,final,no,yu,Norway,Yugoslavia,0,,
1962,final,no,gb,Norway,United Kingdom,0,,
1962,final,no,de,Norway,Germany,0,,
1962,final,no,fi,Norway,Finland,1,,
1962,final,no,se,Norway,Sweden,0,,
1962,final,no,it,Norway,Italy,0,,
1962,final,no,dk,Norway,Denmark,0,,
1962,final,no,no,Norway,Norway,0,,
1962,final,no,ch,Norway,Switzerland,0,,
1962,final,no,be,Norway,Belgium,0,,
1962,final,no,es,Norway,Spain,0,,
1962,final,no,at,Norway,Austria,0,,
1962,final,no,nl,Norway,Netherlands,0,,
1962,final,es,fr,Spain,France,2,,
1962,final,es,mc,Spain,Monaco,0,,
1962,final,es,lu,Spain,Luxembourg,3,,
1962,final,es,yu,Spain,Yugoslavia,0,,
1962,final,es,gb,Spain,United Kingdom,1,,
1962,final,es,de,Spain,Germany,0,,
1962,final,es,fi,Spain,Finland,0,,
1962,final,es,se,Spain,Sweden,0,,
1962,final,es,it,Spain,Italy,0,,
1962,final,es,dk,Spain,Denmark,0,,
1962,final,es,no,Spain,Norway,0,,
1962,final,es,ch,Spain,Switzerland,0,,
1962,final,es,be,Spain,Belgium,0,,
1962,final,es,es,Spain,Spain,0,,
1962,final,es,at,Spain,Austria,0,,
1962,final,es,nl,Spain,Netherlands,0,,
1962,final,se,fr,Sweden,France,3,,
1962,final,se,mc,Sweden,Monaco,0,,
1962,final,se,lu,Sweden,Luxembourg,0,,
1962,final,se,yu,Sweden,Yugoslavia,2,,
1962,final,se,gb,Sweden,United Kingdom,0,,
1962,final,se,de,Sweden,Germany,0,,
1962,final,se,fi,Sweden,Finland,0,,
1962,final,se,se,Sweden,Sweden,0,,
1962,final,se,it,Sweden,Italy,0,,
1962,final,se,dk,Sweden,Denmark,1,,
1962,final,se,no,Sweden,Norway,0,,
1962,final,se,ch,Sweden,Switzerland,0,,
1962,final,se,be,Sweden,Belgium,0,,
1962,final,se,es,Sweden,Spain,0,,
1962,final,se,at,Sweden,Austria,0,,
1962,final,se,nl,Sweden,Netherlands,0,,
1962,final,ch,fr,Switzerland,France,3,,
1962,final,ch,mc,Switzerland,Monaco,0,,
1962,final,ch,lu,Switzerland,Luxembourg,1,,
1962,final,ch,yu,Switzerland,Yugoslavia,0,,
1962,final,ch,gb,Switzerland,United Kingdom,2,,
1962,final,ch,de,Switzerland,Germany,0,,
1962,final,ch,fi,Switzerland,Finland,0,,
1962,final,ch,se,Switzerland,Sweden,0,,
1962,final,ch,it,Switzerland,Italy,0,,
1962,final,ch,dk,Switzerland,Denmark,0,,
1962,final,ch,no,Switzerland,Norway,0,,
1962,final,ch,ch,Switzerland,Switzerland,0,,
1962,final,ch,be,Switzerland,Belgium,0,,
1962,final,ch,es,Switzerland,Spain,0,,
1962,final,ch,at,Switzerland,Austria,0,,
1962,final,ch,nl,Switzerland,Netherlands,0,,
1962,final,gb,fr,United Kingdom,France,1,,
1962,final,gb,mc,United Kingdom,Monaco,0,,
1962,final,gb,lu,United Kingdom,Luxembourg,0,,
1962,final,gb,yu,United Kingdom,Yugoslavia,0,,
1962,final,gb,gb,United Kingdom,United Kingdom,0,,
1962,final,gb,de,United Kingdom,Germany,2,,
1962,final,gb,fi,United Kingdom,Finland,3,,
1962,final,gb,se,United Kingdom,Sweden,0,,
1962,final,gb,it,United Kingdom,Italy,0,,
1962,final,gb,dk,United Kingdom,Denmark,0,,
1962,final,gb,no,United Kingdom,Norway,0,,
1962,final,gb,ch,United Kingdom,Switzerland,0,,
1962,final,gb,be,United Kingdom,Belgium,0,,
1962,final,gb,es,United Kingdom,Spain,0,,
1962,final,gb,at,United Kingdom,Austria,0,,
1962,final,gb,nl,United Kingdom,Netherlands,0,,
1962,final,yu,fr,Yugoslavia,France,3,,
1962,final,yu,mc,Yugoslavia,Monaco,0,,
1962,final,yu,lu,Yugoslavia,Luxembourg,0,,
1962,final,yu,yu,Yugoslavia,Yugoslavia,0,,
1962,final,yu,gb,Yugoslavia,United Kingdom,2,,
1962,final,yu,de,Yugoslavia,Germany,0,,
1962,final,yu,fi,Yugoslavia,Finland,0,,
1962,final,yu,se,Yugoslavia,Sweden,0,,
1962,final,yu,it,Yugoslavia,Italy,1,,
1962,final,yu,dk,Yugoslavia,Denmark,0,,
1962,final,yu,no,Yugoslavia,Norway,0,,
1962,final,yu,ch,Yugoslavia,Switzerland,0,,
1962,final,yu,be,Yugoslavia,Belgium,0,,
1962,final,yu,es,Yugoslavia,Spain,0,,
1962,final,yu,at,Yugoslavia,Austria,0,,
1962,final,yu,nl,Yugoslavia,Netherlands,0,,
1963,final,at,dk,Austria,Denmark,3,,
1963,final,at,ch,Austria,Switzerland,5,,
1963,final,at,it,Austria,Italy,0,,
1963,final,at,gb,Austria,United Kingdom,0,,
1963,final,at,fr,Austria,France,2,,
1963,final,at,mc,Austria,Monaco,1,,
1963,final,at,at,Austria,Austria,0,,
1963,final,at,lu,Austria,Luxembourg,0,,
1963,final,at,de,Austria,Germany,0,,
1963,final,at,be,Austria,Belgium,4,,
1963,final,at,yu,Austria,Yugoslavia,0,,
1963,final,at,es,Austria,Spain,0,,
1963,final,at,nl,Austria,Netherlands,0,,
1963,final,at,no,Austria,Norway,0,,
1963,final,at,fi,Austria,Finland,0,,
1963,final,at,se,Austria,Sweden,0,,
1963,final,be,dk,Belgium,Denmark,5,,
1963,final,be,ch,Belgium,Switzerland,4,,
1963,final,be,it,Belgium,Italy,3,,
1963,final,be,gb,Belgium,United Kingdom,0,,
1963,final,be,fr,Belgium,France,1,,
1963,final,be,mc,Belgium,Monaco,0,,
1963,final,be,at,Belgium,Austria,2,,
1963,final,be,lu,Belgium,Luxembourg,0,,
1963,final,be,de,Belgium,Germany,0,,
1963,final,be,be,Belgium,Belgium,0,,
1963,final,be,yu,Belgium,Yugoslavia,0,,
1963,final,be,es,Belgium,Spain,0,,
1963,final,be,nl,Belgium,Netherlands,0,,
1963,final,be,no,Belgium,Norway,0,,
1963,final,be,fi,Belgium,Finland,0,,
1963,final,be,se,Belgium,Sweden,0,,
1963,final,dk,dk,Denmark,Denmark,0,,
1963,final,dk,ch,Denmark,Switzerland,4,,
1963,final,dk,it,Denmark,Italy,5,,
1963,final,dk,gb,Denmark,United Kingdom,3,,
1963,final,dk,fr,Denmark,France,0,,
1963,final,dk,mc,Denmark,Monaco,0,,
1963,final,dk,at,Denmark,Austria,1,,
1963,final,dk,lu,Denmark,Luxembourg,2,,
1963,final,dk,de,Denmark,Germany,0,,
1963,final,dk,be,Denmark,Belgium,0,,
1963,final,dk,yu,Denmark,Yugoslavia,0,,
1963,final,dk,es,Denmark,Spain,0,,
1963,final,dk,nl,Denmark,Netherlands,0,,
1963,final,dk,no,Denmark,Norway,0,,
1963,final,dk,fi,Denmark,Finland,0,,
1963,final,dk,se,Denmark,Sweden,0,,
1963,final,fi,dk,Finland,Denmark,5,,
1963,final,fi,ch,Finland,Switzerland,0,,
1963,final,fi,it,Finland,Italy,2,,
1963,final,fi,gb,Finland,United Kingdom,3,,
1963,final,fi,fr,Finland,France,0,,
1963,final,fi,mc,Finland,Monaco,0,,
1963,final,fi,at,Finland,Austria,4,,
1963,final,fi,lu,Finland,Luxembourg,1,,
1963,final,fi,de,Finland,Germany,0,,
1963,final,fi,be,Finland,Belgium,0,,
1963,final,fi,yu,Finland,Yugoslavia,0,,
1963,final,fi,es,Finland,Spain,0,,
1963,final,fi,nl,Finland,Netherlands,0,,
1963,final,fi,no,Finland,Norway,0,,
1963,final,fi,fi,Finland,Finland,0,,
1963,final,fi,se,Finland,Sweden,0,,
1963,final,fr,dk,France,Denmark,0,,
1963,final,fr,ch,France,Switzerland,0,,
1963,final,fr,it,France,Italy,0,,
1963,final,fr,gb,France,United Kingdom,3,,
1963,final,fr,fr,France,France,0,,
1963,final,fr,mc,France,Monaco,5,,
1963,final,fr,at,France,Austria,2,,
1963,final,fr,lu,France,Luxembourg,4,,
1963,final,fr,de,France,Germany,0,,
1963,final,fr,be,France,Belgium,0,,
1963,final,fr,yu,France,Yugoslavia,1,,
1963,final,fr,es,France,Spain,0,,
1963,final,fr,nl,France,Netherlands,0,,
1963,final,fr,no,France,Norway,0,,
1963,final,fr,fi,France,Finland,0,,
1963,final,fr,se,France,Sweden,0,,
1963,final,de,dk,Germany,Denmark,2,,
1963,final,de,ch,Germany,Switzerland,4,,
1963,final,de,it,Germany,Italy,0,,
1963,final,de,gb,Germany,United Kingdom,0,,
1963,final,de,fr,Germany,France,1,,
1963,final,de,mc,Germany,Monaco,5,,
1963,final,de,at,Germany,Austria,0,,
1963,final,de,lu,Germany,Luxembourg,3,,
1963,final,de,de,Germany,Germany,0,,
1963,final,de,be,Germany,Belgium,0,,
1963,final,de,yu,Germany,Yugoslavia,0,,
1963,final,de,es,Germany,Spain,0,,
1963,final,de,nl,Germany,Netherlands,0,,
1963,final,de,no,Germany,Norway,0,,
1963,final,de,fi,Germany,Finland,0,,
1963,final,de,se,Germany,Sweden,0,,
1963,final,it,dk,Italy,Denmark,2,,
1963,final,it,ch,Italy,Switzerland,5,,
1963,final,it,it,Italy,Italy,0,,
1963,final,it,gb,Italy,United Kingdom,0,,
1963,final,it,fr,Italy,France,4,,
1963,final,it,mc,Italy,Monaco,3,,
1963,final,it,at,Italy,Austria,0,,
1963,final,it,lu,Italy,Luxembourg,1,,
1963,final,it,de,Italy,Germany,0,,
1963,final,it,be,Italy,Belgium,0,,
1963,final,it,yu,Italy,Yugoslavia,0,,
1963,final,it,es,Italy,Spain,0,,
1963,final,it,nl,Italy,Netherlands,0,,
1963,final,it,no,Italy,Norway,0,,
1963,final,it,fi,Italy,Finland,0,,
1963,final,it,se,Italy,Sweden,0,,
1963,final,lu,dk,Luxembourg,Denmark,5,,
1963,final,lu,ch,Luxembourg,Switzerland,3,,
1963,final,lu,it,Luxembourg,Italy,4,,
1963,final,lu,gb,Luxembourg,United Kingdom,0,,
1963,final,lu,fr,Luxembourg,France,1,,
1963,final,lu,mc,Luxembourg,Monaco,2,,
1963,final,lu,at,Luxembourg,Austria,0,,
1963,final,lu,lu,Luxembourg,Luxembourg,0,,
1963,final,lu,de,Luxembourg,Germany,0,,
1963,final,lu,be,Luxembourg,Belgium,0,,
1963,final,lu,yu,Luxembourg,Yugoslavia,0,,
1963,final,lu,es,Luxembourg,Spain,0,,
1963,final,lu,nl,Luxembourg,Netherlands,0,,
1963,final,lu,no,Luxembourg,Norway,0,,
1963,final,lu,fi,Luxembourg,Finland,0,,
1963,final,lu,se,Luxembourg,Sweden,0,,
1963,final,mc,dk,Monaco,Denmark,0,,
1963,final,mc,ch,Monaco,Switzerland,4,,
1963,final,mc,it,Monaco,Italy,5,,
1963,final,mc,gb,Monaco,United Kingdom,1,,
1963,final,mc,fr,Monaco,France,2,,
1963,final,mc,mc,Monaco,Monaco,0,,
1963,final,mc,at,Monaco,Austria,0,,
1963,final,mc,lu,Monaco,Luxembourg,0,,
1963,final,mc,de,Monaco,Germany,3,,
1963,final,mc,be,Monaco,Belgium,0,,
1963,final,mc,yu,Monaco,Yugoslavia,0,,
1963,final,mc,es,Monaco,Spain,0,,
1963,final,mc,nl,Monaco,Netherlands,0,,
1963,final,mc,no,Monaco,Norway,0,,
1963,final,mc,fi,Monaco,Finland,0,,
1963,final,mc,se,Monaco,Sweden,0,,
1963,final,nl,dk,Netherlands,Denmark,5,,
1963,final,nl,ch,Netherlands,Switzerland,0,,
1963,final,nl,it,Netherlands,Italy,1,,
1963,final,nl,gb,Netherlands,United Kingdom,3,,
1963,final,nl,fr,Netherlands,France,4,,
1963,final,nl,mc,Netherlands,Monaco,2,,
1963,final,nl,at,Netherlands,Austria,0,,
1963,final,nl,lu,Netherlands,Luxembourg,0,,
1963,final,nl,de,Netherlands,Germany,0,,
1963,final,nl,be,Netherlands,Belgium,0,,
1963,final,nl,yu,Netherlands,Yugoslavia,0,,
1963,final,nl,es,Netherlands,Spain,0,,
1963,final,nl,nl,Netherlands,Netherlands,0,,
1963,final,nl,no,Netherlands,Norway,0,,
1963,final,nl,fi,Netherlands,Finland,0,,
